date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-24 23:59:59,yukainiletsgo,,4,2,4,"I got fired yesterday due to the damage of coronavirus. Not only me, 70 colleagues got fired from my company. People are dying. Companies are closing. CHINA MUST TAKE RESPONSIBILITY FOR THIS!!!!!!! #COVID19 #ChinaVirus",,,#COVID19 #ChinaVirus,1242602092730056704,https://twitter.com/yukainiletsgo/status/1242602092730056704
2020-03-24 23:59:59,APPFEL,,0,0,0,"Indian Prime Minister Narendra Modi announced a “total lockdown” in the country of 1.3 billion people during a televised address Tuesday night, the most extensive stay-at-home order yet in the world’s fight against the coronavirus pandemic https://www.huffpost.com/entry/indias-prime-minister-decrees-21-day-lockdown_n_5e7a2340c5b6f5b7c54b977f?ncid=engmodushpmg00000004 via @HuffPost",,@HuffPost,,1242602092558196745,https://twitter.com/APPFEL/status/1242602092558196745
2020-03-24 23:59:59,MargarethCardo9,,1,0,4,"Esse presidente é o verdadeiro corona vírus",,,,1242602092310736898,https://twitter.com/MargarethCardo9/status/1242602092310736898
2020-03-24 23:59:59,VetGirlOnTheRun,,0,1,6,"NEW #CORONAVIRUS #COVID19 #VETgirl webinar - FREE - starting in 30 minutes, 8:30pm Eastern. Sign up now! Get the info YOU need to keep yourself, your practice, your clients, and your patients safe! #Veterinary #VetMed #VetTech #Pandemic",,,#CORONAVIRUS #COVID19 #VETgirl #Veterinary #VetMed #VetTech #Pandemic,1242602091945824257,https://twitter.com/VetGirlOnTheRun/status/1242602091945824257
2020-03-24 23:59:59,maxidauzen,,1,0,0,"Ando con síntomas del coronavirus y sinceramente no me importa que me de a mí porque soy joven. Lo que me preocupa es que vivo con mis abuelos y todos los días tengo que interactuar con ellos, me da mucho miedo contagiarlos y no sé qué hacer. Estoy pensando en encerrarme en mi...",,,,1242602091908038656,https://twitter.com/maxidauzen/status/1242602091908038656
2020-03-24 23:59:59,EVIConsultores,,0,0,2,"24/03/2020 @DOF_SEGOB Edición Vespertina @SSalud_mx 1. https://dof.gob.mx/nota_detalle.php?codigo=5590339&amp;fecha=24/03/2020 2. https://dof.gob.mx/nota_detalle.php?codigo=5590340&amp;fecha=24/03/2020 #COVIDー19 #Coronavirus #Salud #COVID19mx",,@DOF_SEGOB @SSalud_mx,#COVID #Coronavirus #Salud #COVID19mx,1242602091576786944,https://twitter.com/EVIConsultores/status/1242602091576786944
2020-03-24 23:59:59,iNorman55,el_pais,1,1,0,"Otro ejemplo más. Los #datos son alarmante, pero ni así ya lo mencionan, el #problema del #Coronavirus #Covid19 ya está implícito en muchos msj que ya ni usan los HT @LeticiaERG @kikemtzglz @EIvanGS1 @Jorgechapingo @CIESTAAM_UACh https://twitter.com/el_pais/status/1242524741753282560?s=21",,@LeticiaERG @kikemtzglz @EIvanGS1 @Jorgechapingo @CIESTAAM_UACh,#datos #problema #Coronavirus #Covid19,1242602091509620736,https://twitter.com/iNorman55/status/1242602091509620736
2020-03-24 23:59:59,Dk577007894,,0,0,0,"Massachusetts Company I work for has been in business 75 years and never had a layoff. They just laid off 30 today. We were Booming before this. Thanks @CharlieBakerMA #coronavirus #CoronavirusLockdown",,@CharlieBakerMA,#coronavirus #CoronavirusLockdown,1242602091316731904,https://twitter.com/Dk577007894/status/1242602091316731904
2020-03-24 23:59:59,ej4video,,0,0,0,"You may be hearing a lot of concerning information in the news, and even in these #coronavirus prevention tip videos. But the best way to proceed is to stay calm, stay informed, and know the facts. Learn more here. #COVID19",,,#coronavirus #COVID19,1242602091228663811,https://twitter.com/ej4video/status/1242602091228663811
2020-03-24 23:59:59,AngelofJustice9,,0,0,0,"Chicago's 'Bean' sculpture closed due to Coronavirus covid-19 pandemic quarantine in Illinois . A look into an empty square. AP ",,,,1242602090792452096,https://twitter.com/AngelofJustice9/status/1242602090792452096
2020-03-24 23:59:59,Shana_Banana_44,,0,0,0,"Even though the government have said they will cover your costs of 80% so you can continue to pay your staff wages, and so that they won’t lose their jobs during this pandemic should they have to self isolate because of the coronavirus? Many thanks.",,,,1242602090557517831,https://twitter.com/Shana_Banana_44/status/1242602090557517831
2020-03-24 23:59:59,LeonardoBalbia1,biobio,0,0,0,"Es una excelente iniciativa que nos ayudará a enfrentar de mejor forma el desafío del Coronavirus. ",,,,1242602090381357057,https://twitter.com/LeonardoBalbia1/status/1242602090381357057
2020-03-24 23:59:59,LizzyLashMusic,,0,0,0,"Hey this was in sugfested..just watching the first part at the moment bcuz am working in something..rhis is mind blowing?? @DiscoverMilton Watch ""End-Time Financial HARDSHIP during the Coronavirus LOCKDOWN | The Economist TRUMP Card"" on YouTube ",,@DiscoverMilton,,1242602090188271616,https://twitter.com/LizzyLashMusic/status/1242602090188271616
2020-03-24 23:59:59,girolatino,,1,1,9,"Hoje o Equador tornou-se o segundo país a superar os mil casos confirmados de coronavírus, chegando a 1.082. Só o Brasil registrava quatro dígitos de casos até ontem. O Equador também é o segundo com mais mortes: 27. No Brasil, são 2.251 casos e 46 mortes.",,,,1242602090121363457,https://twitter.com/girolatino/status/1242602090121363457
2020-03-24 23:59:59,ryfrizzell,,0,0,0,"Help make it happen for C3 Test for Coronavirus &amp; COVID-19 on @indiegogo",,@Indiegogo,,1242602090108579840,https://twitter.com/ryfrizzell/status/1242602090108579840
2020-03-24 23:59:59,Redroadmaster,,0,0,0,"President Trump's Management of the Coronavirus Crisis Brings Him Record Approval - Live Trading News https://bit.ly/2xs2RMr via @livetradingnews",,@Livetradingnews,,1242602090091827200,https://twitter.com/Redroadmaster/status/1242602090091827200
2020-03-24 23:59:59,vitormelorj,,1,1,1,"Com esse discurso de que o coronavírus ""brevemente passará"", ele assina a morte de MUITA gente, como sempre fez. É de chorar muito",,,,1242602089940910084,https://twitter.com/vitormelorj/status/1242602089940910084
2020-03-24 23:59:59,abrilanga,,5,0,3,"jajajsjssja priscila tiene corona virus",,,,1242602089760600066,https://twitter.com/abrilanga/status/1242602089760600066
2020-03-24 23:59:59,jusavoia_,,0,0,3,"O Bolsonaro é imune a corrupção, ao coronavirus Jesus tem seus preferidos",,,,1242602089433481218,https://twitter.com/jusavoia_/status/1242602089433481218
2020-03-24 23:59:59,LAW3TV,,0,0,1,"Practicing social distancing #AnimalCrossing #ACNH #NintendoSwitch #coronavirus #staysafe",,,#AnimalCrossing #AnimalCrossing #ACNH #ACNH #NintendoSwitch #coronavirus #staysafe,1242602089349394432,https://twitter.com/LAW3TV/status/1242602089349394432
2020-03-24 23:59:59,digitalsage,thejackbenny_,1,0,2,"Dude. Stay safe, and this is truly a blow.",,,,1242602089169240067,https://twitter.com/digitalsage/status/1242602089169240067
2020-03-24 23:59:59,Refess,,0,0,0,"Beer sales skyrocket 78% and bleach sales fall as Spanish supermarkets enter week two of coronavirus lockdown - https://www.refess.com/spain-tour/beer-sales-skyrocket-78-and-bleach-sales-fall-as-spanish-supermarkets-enter-week-two-of-coronavirus-lockdown/BEER sales have skyrocketed 78% as people across Spain...",,,,1242602089101942784,https://twitter.com/Refess/status/1242602089101942784
2020-03-24 23:59:59,retrochic113,,0,0,0,"Bill Gates said the US missed its chance to avoid a coronavirus shutdown and recommended business... https://news.yahoo.com/bill-gates-said-us-missed-194906012.html?soc_src=hl-viewer&amp;soc_trk=tw via @Yahoo",,@Yahoo,,1242602088875667457,https://twitter.com/retrochic113/status/1242602088875667457
2020-03-24 23:59:59,juliusasu2016,,0,0,0,"Spring breaker apologizes infamous coronavirus remarks https://www.ngospelmedia.net/news/spring-breaker-apologizes-infamous-coronavirus-remarks/",,,,1242602088758198272,https://twitter.com/juliusasu2016/status/1242602088758198272
2020-03-24 23:59:58,flaviomusa,,0,0,0,"@ColunaCH CORONAVÍRUS – AS MORTES INVISÍVEIS ou UM CHAMADO À SANIDADE DA CLASSE MÉDICA Medida só governantes heróis verdade, podem tomar. Covardes, posam heróis p. mídia, replica suas figuras de astros de ocasião, suas falas dia inteiro. ",,@ColunaCH,,1242602088326193153,https://twitter.com/flaviomusa/status/1242602088326193153
2020-03-24 23:59:58,YamilSalort,juan_amorin,0,2,13,"Más que de Coronavirus, de hambre me voy a morir ",,,,1242602087898284036,https://twitter.com/YamilSalort/status/1242602087898284036
2020-03-24 23:59:58,jad_shalabi,,0,0,2,"أمستردام اليوم في ظل حظر الكورونا #coronavirus ",,,#coronavirus,1242602087860580355,https://twitter.com/jad_shalabi/status/1242602087860580355
2020-03-24 23:59:58,eileninha,,0,0,2,"corona virus, MATE O PRESIDENTE AGORA",,,,1242602087352918018,https://twitter.com/eileninha/status/1242602087352918018
2020-03-24 23:59:58,felipebrunope,,1,0,3,"Votei em Bolsonaro, votei pra tirar o PT do comando, nem tudo que Bolsonaro fala eu concordo, agora esse pronunciamento de hoje a noite... Pelo amor de Deus viu! O mundo parou com esse Coronavírus e Bolsonaro o trata como uma gripesinha... vamos ter mais responsabilidade!",,,,1242602086929481729,https://twitter.com/felipebrunope/status/1242602086929481729
2020-03-24 23:59:58,justofly,ozgulofficial,0,0,0,"À l’étranger ils désinfectent tous les lieux public, en France on fait rien nada! #coronavirus @gouvernementFR @AssembleeNat",,@gouvernementFR @AssembleeNat,#coronavirus,1242602086652575746,https://twitter.com/justofly/status/1242602086652575746
2020-03-24 23:59:58,CesarJerezM,Coordosac,1,19,7,"¿Qué hace el @COL_EJERCITO violando derechos humanos de campesinos en plena crisis del coronavirus? No cumplieron el acuerdo de sustitución de cultivos de coca y creen que disparando contra inermes campesinos solucionan el problema. Sinvergüenzas. @gimena_wola @JMVivancoHRW @CIDH",,@COL_EJERCITO @gimena_wola @JMVivancoHRW @CIDH,,1242602086644269056,https://twitter.com/CesarJerezM/status/1242602086644269056
2020-03-24 23:59:58,Dansaurayi0,,0,0,0,"Stay safe fight against Coronavirus, always wash your hand with sanitizer and stay away from crowded areas. #letsfightCovid19",,,#letsfightCovid19,1242602086572994560,https://twitter.com/Dansaurayi0/status/1242602086572994560
2020-03-24 23:59:58,NotimediaVe,,0,0,0,"Establecen ejes territoriales en Miranda para la atención del coronavirus https://notimedia.com.ve/establecen-ejes-territoriales-en-miranda-para-la-atencion-del-coronavirus/",,,,1242602086400835585,https://twitter.com/NotimediaVe/status/1242602086400835585
2020-03-24 23:59:58,Ipa60min,,0,0,0,"Coronavirus Is Advancing. All Americans Need to Shelter in Place. ",,,,1242602086178729986,https://twitter.com/Ipa60min/status/1242602086178729986
2020-03-24 23:59:58,PatUnedited,GimbalLocke,1,0,3,"The Ro of the seasonal flu is about 1.2. Early estimates on COVID-19 is 2.28. We have a vaccine for seasonal flu, plus our bodies have built up an immunity over the years. We have neither for the coronavirus. BTW, it's expected to infect only 80%, not 100%.",,,,1242602085989875712,https://twitter.com/PatUnedited/status/1242602085989875712
2020-03-24 23:59:58,e_newsUS,,0,0,0,"Coronavirus fuels abortion debate as states restrict access to procedure - ",,,,1242602085885054978,https://twitter.com/e_newsUS/status/1242602085885054978
2020-03-24 23:59:58,JLDiasG,,1,0,0,"guilherme com garganta fodida, e eu com febre se fizermos uma fusao da alguem com corona virus?",,,,1242602085394321414,https://twitter.com/JLDiasG/status/1242602085394321414
2020-03-24 23:59:58,louistharrye,,0,0,0,"se o coronavirus so mata velho o bozo que se cuide, pq ele pode pegar o dele qlqr hora",,,,1242602085255974912,https://twitter.com/louistharrye/status/1242602085255974912
2020-03-24 23:59:58,LUCIANOMAGALH1,,0,0,0,"@OdeCarvalho Boa noite Olavo! Que vc é um intelectual não temos dúvida, que estamos apoiando o mesmo governo também não há dúvida , agora, dizer que o Coronavirus é uma "" ficção científica "", aí é demais! Ajuda aí!!!",,@OdeCarvalho,,1242602084681293825,https://twitter.com/LUCIANOMAGALH1/status/1242602084681293825
2020-03-24 23:59:58,Filosofos_perfe,AlexMarcolino,0,0,3,"E por que essa pergunta teria qualquer relevância para o enfrentamento do coronavírus? Tentando entender aqui o malabarismo mental...",,,,1242602084496748544,https://twitter.com/Filosofos_perfe/status/1242602084496748544
2020-03-24 23:59:57,ProfessorMedley,,0,0,0,"Obama logs on amid the coronavirus pandemic ",,,,1242602084320645124,https://twitter.com/ProfessorMedley/status/1242602084320645124
2020-03-24 23:59:57,Houseteamfeeds,,0,0,0,"Facebook's ads business is being hurt by coronavirus - even though the lockdown has caused unprecedented usage https://www.businessinsider.com/coronavirus-facebook-ad-business-hurt-pandemic-usage-grows-2020-3",,,,1242602084282687488,https://twitter.com/Houseteamfeeds/status/1242602084282687488
2020-03-24 23:59:57,mjdtoffee,,0,0,0,"£30. Wow! That's a bit steep BBC News - Coronavirus: What are the new restrictions and why are they needed? ",,,,1242602084001816578,https://twitter.com/mjdtoffee/status/1242602084001816578
2020-03-24 23:59:57,Ulisse0672,,0,0,0,"The Coronavirus Pandemic Forces Leaders To Decide: Save Lives Or The Eco... https://youtu.be/zIp8DxCdoBo di @YouTube",,@YouTube,,1242602083594964995,https://twitter.com/Ulisse0672/status/1242602083594964995
2020-03-24 23:59:57,lcarlosci,,0,1,1,"Hasta el momento, estos son los casos confirmados de coronavirus en Cundinamarca. ",,,,1242602083355897856,https://twitter.com/lcarlosci/status/1242602083355897856
2020-03-24 23:59:57,MtSinaiPostdocs,,1,3,17,"Wet lab research is on PAUSE @IcahnMountSinai except essential research. But the amazing postdoc community does not stop working at home. A thread of home-made offices from our fellows 1/n Add yours to the thread!! #stayathome #coronavirus ",,@IcahnMountSinai,#stayathome #coronavirus,1242602082995232768,https://twitter.com/MtSinaiPostdocs/status/1242602082995232768
2020-03-24 23:59:57,blktechwarrior,JoshButler,0,0,0,"America to Italy on Coronavirus deaths: Hold my Beer. Luckily for us it to local governors if they open up but sadly of course a lot of the GOP Governors will listen to Trump and open up everything by Easter.",,,,1242602082970075136,https://twitter.com/blktechwarrior/status/1242602082970075136
2020-03-24 23:59:57,OfficeOccupier,,0,0,1,"Kudos to @thermofisher for shipping #coronavirus tests &amp; goal to make 5M per week ",,@thermofisher,#coronavirus,1242602082793857024,https://twitter.com/OfficeOccupier/status/1242602082793857024
2020-03-24 23:59:57,Undercover_fed,,0,0,1,"Hope yall are well, best wishes until the shit blows over. #COVID19 #coronavirus",,,#COVID19 #coronavirus,1242602082730991618,https://twitter.com/Undercover_fed/status/1242602082730991618
2020-03-24 23:59:57,maria_gax,,166,1224,7713,"No se quien esta mas emperrada si yo por que el coronavirus cago mi último año de prepa o barbara de Regil descubriendo que su proteína de chocolate no tenía cacao ",,,,1242602082588168192,https://twitter.com/maria_gax/status/1242602082588168192
2020-03-24 23:59:57,nashvillw,,0,6,11,"brasileiro tá lutando contra o coronavirus e satanás",,,,1242602082345123841,https://twitter.com/nashvillw/status/1242602082345123841
2020-03-24 23:59:57,_karola_,,0,1,1,"#QuédateEnCasaCDMX #Fase2 Regresamos de Europa en pleno apocalipsis y sobrevivimos... Aquí les cuento todo sobre el viaje que hicimos y el #coronavirus ",,,#Qu #Fase2 #coronavirus,1242602081921282048,https://twitter.com/_karola_/status/1242602081921282048
2020-03-24 23:59:57,sosbaiji,,0,0,0,"The initial victims of the coronavirus were all connected to a wet meat market... ",,,,1242602081904742402,https://twitter.com/sosbaiji/status/1242602081904742402
2020-03-24 23:59:57,symonds1975,,0,2,3,"Tonight Live in http://FCR247.com. We are flushing the format and say Fuck the Corona Virus. We are talking Ghost Stories and The Paranormal. Join me live at 9cst/10est. #flush #liveradioshow #podcastersofinstagram… https://www.instagram.com/p/B-Ir3Yjgz42/?igshid=m3g42n498ylq",,,#flush #liveradioshow #podcastersofinstagram,1242602081711685633,https://twitter.com/symonds1975/status/1242602081711685633
2020-03-24 23:59:57,monthandyear,A1_Be1ar_Bo1t,0,0,0,"LOLISWYDT And?",,,,1242602081548189699,https://twitter.com/monthandyear/status/1242602081548189699
2020-03-24 23:59:57,PedroCarcamo,lobs,1,1,8,"""Una cosa es el coronavirus, y otra muy distinta es otro virus diferente"". ",,,,1242602081334198273,https://twitter.com/PedroCarcamo/status/1242602081334198273
2020-03-24 23:59:57,alhamdvlillah,,1,0,2,"if coronavirus steals your car, do you call the cops or the CDC?",,,,1242602081283907586,https://twitter.com/alhamdvlillah/status/1242602081283907586
2020-03-24 23:59:57,AmahPepple,,0,0,0,"Spring breaker apologizes infamous coronavirus remarks https://www.ngospelmedia.net/news/spring-breaker-apologizes-infamous-coronavirus-remarks/",,,,1242602081262895105,https://twitter.com/AmahPepple/status/1242602081262895105
2020-03-24 23:59:57,lilipereiracrf,,0,0,1,"O ruim de sofrer de ansiedade é que você não sabe se sua falta de ar é ansiedade ou coronavirus kkkk ",,,,1242602081112018946,https://twitter.com/lilipereiracrf/status/1242602081112018946
2020-03-24 23:59:57,nires_aline,silviom93,1,0,1,"Em resumo chamou o corona vírus de um ""resfriadinho"", falou q as medidas de quarentena tomadas pelos Estados são algo desnecessário provocado pela mídia e falou q por ter história de atleta não pegaria o corona",,,,1242602080927440906,https://twitter.com/nires_aline/status/1242602080927440906
2020-03-24 23:59:56,PositivelyJoan,,0,0,0,"#EatTheRich 'We should blow up the bridges' — coronavirus leads to class warfare in Hamptons https://nypost.com/2020/03/19/we-should-blow-up-the-bridges-coronavirus-leads-to-class-warfare-in-hamptons/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost",,@nypost,#EatTheRich,1242602080025575425,https://twitter.com/PositivelyJoan/status/1242602080025575425
2020-03-24 23:59:56,1899Soycule,,0,0,0,"Leo Messi ha donado 1 millon de euros para contribuir con la lucha del Coronavirus. No solo es el mejor dentro del campo, si no también fuera. GRAN GESTO, LEO ",,,,1242602079765573648,https://twitter.com/1899Soycule/status/1242602079765573648
2020-03-24 23:59:56,MiCiudadToluca,,0,1,0,"México entra en fase 2 por coronavirus ",,,,1242602079216193536,https://twitter.com/MiCiudadToluca/status/1242602079216193536
2020-03-24 23:59:56,LiquidityL,,0,0,0,"UK cash usage halves within days as shops close due to coronavirus ",,,,1242602079182557187,https://twitter.com/LiquidityL/status/1242602079182557187
2020-03-24 23:59:56,forest_wind1,,0,0,0,"Well, coronavirus is not a big deal, so that the US may try to open business as daily routine in some areas other than the hotspots of outbreak such as NYC &amp; LA, just as Red China did outside Hubei province after the curfew of Wuhan…",,,,1242602078817488897,https://twitter.com/forest_wind1/status/1242602078817488897
2020-03-24 23:59:56,infinitosoyyOF,,0,0,0,"No mames morra Vives en un rancho refundido y dices que estás en #cuarentena, ni llega la señal menos el #coronavirus",,,#cuarentena #coronavirus,1242602078574239744,https://twitter.com/infinitosoyyOF/status/1242602078574239744
2020-03-24 23:59:56,stownbk,,0,0,0,"@KevinOConnorTOH as some who is managing major construction in NYC I would love to get the take of the crew from #TOH on how you are doing best practices regarding the Coronavirus",,@KevinOConnorTOH,#TOH,1242602078280781824,https://twitter.com/stownbk/status/1242602078280781824
2020-03-24 23:59:56,Transito_RJO,,0,0,0,"#RDRJ RT @bandnewsfmrio: Profissionais de saúde vão ser convocados para combater o coronavírus em Teresópolis. Os voluntários também vão aux… https://twitter.com/i/web/status/1242602029463322624",,@bandnewsfmrio,#RDRJ,1242602078175985664,https://twitter.com/Transito_RJO/status/1242602078175985664
2020-03-24 23:59:56,ivdailybulletin,,0,0,0,"Coronavirus crisis ends military funerals at Riverside National Cemetery ",,,,1242602077970477057,https://twitter.com/ivdailybulletin/status/1242602077970477057
2020-03-24 23:59:56,mario_alavez,,0,0,3,"The Coronavirus Could Force Mass Slaughterhouse Closures https://www.livekindly.co/coronavirus-could-force-mass-slaughterhouse-closures/ via @livekindlyco",,@livekindlyco,,1242602077844619264,https://twitter.com/mario_alavez/status/1242602077844619264
2020-03-24 23:59:56,ConexionWIN,,0,1,5,"¡El mensaje de @cesaralo a todos los colombianos para cumplir las normas frente al coronavirus! #ConexiónWIN",,@cesaralo,#Conexi,1242602077664280576,https://twitter.com/ConexionWIN/status/1242602077664280576
2020-03-24 23:59:56,je_ye21,,0,0,2,"Coronavírus não é uma gripezinha.",,,,1242602077450375171,https://twitter.com/je_ye21/status/1242602077450375171
2020-03-24 23:59:56,CiclismoInter,,2,55,343,". @MaxRicheze deja el hospital tras recuperarse del coronavirus: https://bit.ly/2UzcVLF #ciclismo #coronavirus ",,@MaxRicheze,#ciclismo #coronavirus,1242602077408366592,https://twitter.com/CiclismoInter/status/1242602077408366592
2020-03-24 23:59:56,maodapabllo,,0,0,1,"OBRIGADA PELA CURA DO CORONAVIRUS PABLLO #111album",,,#111album,1242602076976361472,https://twitter.com/maodapabllo/status/1242602076976361472
2020-03-24 23:59:56,BlurryTones,RiseFallNick,1,0,2,"Ok Mr. Coronavirus, you have crossed the line now ",,,,1242602076921671681,https://twitter.com/BlurryTones/status/1242602076921671681
2020-03-24 23:59:56,jenniferbelaire,,0,0,2,"Email is on the front lines of consumer communications regarding COVID-19. Explore four approaches @DEGdigital’s email marketing experts suggest you keep top-of-mind as you send coronavirus-related messages through email. http://ow.ly/PHX1102ddxv",,@DEGdigital,,1242602076653395968,https://twitter.com/jenniferbelaire/status/1242602076653395968
2020-03-24 23:59:56,hazydav,,0,4,2,"Corporations Successfully Lobbied Trump Not to Use Defense Production Act to Fight Coronavirus https://lawandcrime.com/covid-19-pandemic/corporations-successfully-lobbied-trump-not-to-use-defense-production-act-to-fight-coronavirus/ via @lawcrimenews",,@lawcrimenews,,1242602076393242624,https://twitter.com/hazydav/status/1242602076393242624
2020-03-24 23:59:56,CherylBatchelo3,CherylBatchelo3,1,2,2,"We can only hope that the parents of every student sues Liberty University when their daughter or son contracts the Coronavirus. The law suits will shut down Liberty University permanently.",,,,1242602076124962819,https://twitter.com/CherylBatchelo3/status/1242602076124962819
2020-03-24 23:59:56,RedlandsNews,,0,0,0,"Coronavirus crisis ends military funerals at Riverside National Cemetery https://trib.al/XjP3rOg",,,,1242602076070383617,https://twitter.com/RedlandsNews/status/1242602076070383617
2020-03-24 23:59:55,andresjast,sebastianpinera,0,0,0,"Cierre el país por la mierda, las cifras q esta entregando pronto se transformarán en Muertos, si les queda humanidad, cuarentena general para salvar Chile #coronavirus #noAlos15milmillones #CuarentenaObligatoriaYa #QuedateEnTuCasa YO Y MI FAMILA QUEREMOS VIVIR.",,,#coronavirus #noAlos15milmillones #CuarentenaObligatoriaYa #QuedateEnTuCasa,1242602075785175040,https://twitter.com/andresjast/status/1242602075785175040
2020-03-24 23:59:55,Jamilly27037702,,0,0,0,"Se o coronavirus pega a pessoa que eu gosto antes de me, eu deito ele na paulada",,,,1242602075768438790,https://twitter.com/Jamilly27037702/status/1242602075768438790
2020-03-24 23:59:55,lingsil48,gabyrugby_2020,1,0,1,"No te matará el Coronavirus pero alguna q no quiera asumir los kilitos extra, seguro ",,,,1242602075667738626,https://twitter.com/lingsil48/status/1242602075667738626
2020-03-24 23:59:55,DavidPo11901045,PattyMurray,0,0,0,"Slush like Kennedy center, unions, early voting, planned parenthood, postal service, green new deal and other add insult that have nothing to do with coronavirus?",,,,1242602075512545282,https://twitter.com/DavidPo11901045/status/1242602075512545282
2020-03-24 23:59:55,CindySa63899083,,0,0,0,"Why do we have a vaccine for dogs for Coronavirus?",,,,1242602075277733888,https://twitter.com/CindySa63899083/status/1242602075277733888
2020-03-24 23:59:55,AmericaVoice,,0,0,0,"Hey Media host...not all Americans are in a panic. In fact Most Americans will not die from the corona virus.",,,,1242602075067842560,https://twitter.com/AmericaVoice/status/1242602075067842560
2020-03-24 23:59:55,thistimefromme,,0,0,0,"The Coronavirus and the New World Order. “War is in the Air” ""Time is out of joint..."" – ""Something is Rotten in the State of Denmark"". William Shakespeare from his tragedy Hamlet https://shar.es/aHs6H2 via @grtvnews",,@GRTVnews,,1242602074979926020,https://twitter.com/thistimefromme/status/1242602074979926020
2020-03-24 23:59:55,YanBaptista99,,0,0,0,"Em terra de corona vírus só postam as mortes, mas os casais separando pq já NN aguentam mais fica em casa o tempo todo juntos? Isso a Globo NN mostra ",,,,1242602074573021185,https://twitter.com/YanBaptista99/status/1242602074573021185
2020-03-24 23:59:55,PedroGui000,,0,0,0,"É mais fácil acabar com o coronavirus que com o arromadodobolsonarovirus",,,,1242602074556301314,https://twitter.com/PedroGui000/status/1242602074556301314
2020-03-24 23:59:55,colominaM,,0,15,3,"El coronavirus podría durar de dos a tres meses en Venezuela https://www.elnacional.com/venezuela/el-coronavirus-podria-durar-de-dos-a-tres-meses-en-venezuela/ vía @EL NACIONAL",,@EL,,1242602074547933189,https://twitter.com/colominaM/status/1242602074547933189
2020-03-24 23:59:55,emmagab2014,,0,0,0,"Spring breaker apologizes infamous coronavirus remarks https://www.ngospelmedia.net/news/spring-breaker-apologizes-infamous-coronavirus-remarks/",,,,1242602074082344960,https://twitter.com/emmagab2014/status/1242602074082344960
2020-03-24 23:59:55,FTCMARA,flickerhonoret,1,0,0,"you should’ve known it was gonna be cancelled once the coronavirus hit ",,,,1242602074002436096,https://twitter.com/FTCMARA/status/1242602074002436096
2020-03-24 23:59:55,theleftchapter,,0,0,0,"Watch out for this symptom of Corona virus: lazy ecofascism ",,,,1242602073834827776,https://twitter.com/theleftchapter/status/1242602073834827776
2020-03-24 23:59:55,DrMarkPBarry,,0,0,1,"Foreign countries seek S. Korean military’s anti-coronavirus know-how ",,,,1242602073629343745,https://twitter.com/DrMarkPBarry/status/1242602073629343745
2020-03-24 23:59:55,qin_duke,,3,12,62,"The coronavirus has exposed once and for all the decayed rot of the American empire. It's credentialed experts and talking heads are blubbering morons. Either laughably incompetent or more interested in ""narrative formation"" or both. It's politicians absolutely useless and even",,,,1242602073541271552,https://twitter.com/qin_duke/status/1242602073541271552
2020-03-24 23:59:55,Recall369,,0,0,0,"‘You Ain’t Sleeping In My Bed!’: Oprah Recalls Coronavirus Talk With Stedman ",,,,1242602073235099648,https://twitter.com/Recall369/status/1242602073235099648
2020-03-24 23:59:55,noticiaspemundo,,0,0,0,"Trump quiere ""reabrir"" la economía de EE.UU. en abril pese al coronavirus - Chile Noticias Ultima Hora ",,,,1242602073147015169,https://twitter.com/noticiaspemundo/status/1242602073147015169
2020-03-24 23:59:55,dandaracsl,,0,0,0,"Os números de pessoas infectadas e mortas pelo Corona Vírus no Brasil crescem a todo momento, as estatísticas são assustadoras e o Bolsonaro diz que a imprensa erra em “instaurar o caos”!!!",,,,1242602072752754689,https://twitter.com/dandaracsl/status/1242602072752754689
2020-03-24 23:59:55,talisramon,,1,2,5,"Assistindo ao pronunciamento do presidente Jair Bolsonaro, fiquei com uma certeza: só nos resta confiar no trabalho... ... do coronavírus. É nossa única salvação.",,,,1242602072723394561,https://twitter.com/talisramon/status/1242602072723394561
2020-03-24 23:59:55,silverbird458,,0,0,0,"Title: Genomic characterization and infectivity of a novel SARS-like coronavirus in Chinese bats. To study the possibility of cross-species transmission of SL-CoVs carried by bats using suckling rats as an animal model. https://www.ncbi.nlm.nih.gov/pubmed/30209269",,,,1242602072589172737,https://twitter.com/silverbird458/status/1242602072589172737
2020-03-24 23:59:55,nottakenyet938,hannahsreich,1,0,1,"Contact the National Coronavirus helpline anonymously on 1800020080. I’m sure they will have the appropriate mechanisms in place.",,,,1242602072458985472,https://twitter.com/nottakenyet938/status/1242602072458985472
2020-03-24 23:59:55,alzatuvozrd,,0,3,6,"Fundación Carlos Slim dona 40 millones de dólares para el coronavirus https://alzatuvozrd.com/v2/2020/03/fundacion-carlos-slim-dona-40-millones-de-dolares-para-el-coronavirus/",,,,1242602072274612235,https://twitter.com/alzatuvozrd/status/1242602072274612235
2020-03-24 23:59:55,anyonebutpies,,0,0,0,"First @realDonaldTrump claims the US is Coronavirus free, now it's almost the virus' epicentre! The man is literally a danger to his own country.. #COVIDー19 #CoronavirusUSA #DonaldTrump #",,@realDonaldTrump,#COVID #CoronavirusUSA #DonaldTrump,1242602072081498112,https://twitter.com/anyonebutpies/status/1242602072081498112
